id,name,brand,category,flavor,weight,weights,price,originalPrice,discount,rating,reviews,description,keyBenefits,nutritionalInfo,inStock,pricingKey,image,image1,image2,image3,images
802,Pintola Peanut Butter Creamy,Pintola,Peanut Butter & Oats,Dark Chocolate,510G,"[""510G""]",299,355,16,4.4,28000,Smooth and creamy peanut butter with dark chocolate flavour,"[ ""Smooth texture, easy to spread"", ""High energy & protein"", ""No hydrogenated oils"" ]","Per serving (32g): ~10g protein, healthy fats, dietary fiber",true,PINTOLA_CREAMY_DARK_CHOC_510,"""/image/Peanut_butter_oats/pintola_peanut_butter_creamy_dark_chocolate_510g.jpg""","""/image/Peanut_butter_oats/pintola_peanut_butter_creamy_dark_chocolate_510g1.jpg""","""/image/Peanut_butter_oats/pintola_peanut_butter_creamy_dark_chocolate_510g2.jpg""","""/image/Peanut_butter_oats/pintola_peanut_butter_creamy_dark_chocolate_510g3.jpg""",[]
803,Pintola Peanut Butter Crunchy,Pintola,Peanut Butter & Oats,Dark Chocolate,1KG,"[""1KG""]",549,665,17,4.5,18000,Large pack crunchy peanut butter with dark chocolate,"[ ""High protein & calorie dense"", ""Ideal for bulking & active lifestyle"", ""Natural peanut crunch"" ]","Per serving (32g): ~10g protein, healthy fats, low carbs",true,PINTOLA_CRUNCHY_DARK_CHOC_1KG,"""/image/Peanut_butter_oats/pintola_peanut_butter_crunchy_dark_chocolate_1kg.jpg""","""/image/Peanut_butter_oats/pintola_peanut_butter_crunchy_dark_chocolate_1kg1.avif""","""/image/Peanut_butter_oats/pintola_peanut_butter_crunchy_dark_chocolate_1kg2.avif""","""/image/Peanut_butter_oats/pintola_peanut_butter_crunchy_dark_chocolate_1kg3.avif""",[]
804,MB High Protein Oats,MuscleBlaze,Peanut Butter & Oats,Dark Chocolate,1KG,"[""1KG""]",549,699,21,4.3,15000,High protein oats infused with dark chocolate flavour,"[ ""High protein breakfast option"", ""Rich in fiber for digestion"", ""Keeps you full for longer"" ]","Per serving (50g): ~10g protein, complex carbs, dietary fiber",true,MB_HIGH_PROTEIN_OATS_DARK_CHOC_1KG,"""/image/Peanut_butter_oats/muscleblaze_high_protein_oats_dark_chocolate_1kg.jpg""","""/image/Peanut_butter_oats/muscleblaze_high_protein_oats_dark_chocolate_1kg1.jpg""","""/image/Peanut_butter_oats/muscleblaze_high_protein_oats_dark_chocolate_1kg2.jpg""","""/image/Peanut_butter_oats/muscleblaze_high_protein_oats_dark_chocolate_1kg3.jpg""",[]
805,MB High Protein Muesli,MuscleBlaze,Peanut Butter & Oats,Chocolate & Cranberry,1KG,"[""1KG""]",599,669,10,4.2,9800,Protein-rich muesli with chocolate & cranberry,"[ ""Balanced breakfast with protein & fiber"", ""Contains dried fruits & grains"", ""Supports sustained energy"" ]","Per serving (45g): ~8g protein, fiber, vitamins & minerals",true,MB_HIGH_PROTEIN_MUESLI_CHOC_CRANBERRY_1KG,"""/image/Peanut_butter_oats/muscleblaze_high_protein_muesli_chocolate_cranberry_1kg.jpg""","""/image/Peanut_butter_oats/muscleblaze_high_protein_muesli_chocolate_cranberry_1kg1.jpg""","""/image/Peanut_butter_oats/muscleblaze_high_protein_muesli_chocolate_cranberry_1kg2.jpg""","""/image/Peanut_butter_oats/muscleblaze_high_protein_muesli_chocolate_cranberry_1kg3.jpg""",[]
806,Pintola High Protein Oats,Pintola,Peanut Butter & Oats,Dark Chocolate,1KG,"[""1KG""]",499,620,20,4.4,7200,Protein-enriched oats with dark chocolate taste,"[ ""High protein & fiber"", ""Supports muscle recovery"", ""No artificial preservatives"" ]","Per serving (50g): ~11g protein, complex carbs, fiber",true,PINTOLA_HIGH_PROTEIN_OATS_DARK_CHOC_1KG,"""/image/Peanut_butter_oats/pintola_high_protein_oats_dark_chocolate_1kg.avif""","""/image/Peanut_butter_oats/pintola_high_protein_oats_dark_chocolate_1kg1.avif""","""/image/Peanut_butter_oats/pintola_high_protein_oats_dark_chocolate_1kg2.avif""","""/image/Peanut_butter_oats/pintola_high_protein_oats_dark_chocolate_1kg3.avif""",[]
807,Pintola High Protein Muesli,Pintola,Peanut Butter & Oats,Dark Chocolate,1KG,"[""1KG""]",599,710,16,4.5,8600,Crunchy high protein muesli with dark chocolate,"[ ""High protein breakfast"", ""Good source of fiber"", ""Supports weight management"" ]","Per serving (45g): ~8–9g protein, fiber, healthy carbs",true,PINTOLA_HIGH_PROTEIN_MUESLI_DARK_CHOC_1KG,"""/image/Peanut_butter_oats/pintola_high_protein_muesli_dark_chocolate_1kg.jpg""","""/Peanut_butter_oats/pintola_high_protein_muesli_dark_chocolate_1kg1.jpg""","""/Peanut_butter_oats/pintola_high_protein_muesli_dark_chocolate_1kg2.jpg""","""/Peanut_butter_oats/pintola_high_protein_muesli_dark_chocolate_1kg3.jpg""",[]
226,Kapiva Shilajit,Kapiva,Ayurvedic Products,Natural,20G,"[""20G""]",949,1199,21,4.6,5200,Pure Himalayan Shilajit,"[""Energy boost"", ""Stamina"", ""Natural vitality""]",Per Serving: Pure Shilajit 300mg,true,KAP_SHIL,"""/image/Ayurvedic/kapiva_20g.jpg""","""/image/Ayurvedic/kapiva_20g1.jpg""","""/image/Ayurvedic/kapiva_20g2.jpg""","""/image/Ayurvedic/kapiva_20g3.jpg""",[]
227,Kapiva Shilajit Gold,Kapiva,Ayurvedic Products,Natural,20G,"[""20G""]",1299,1549,16,4.7,6100,Premium Shilajit with Gold,"[""Enhanced energy"", ""Premium formula"", ""Vitality boost""]",Per Serving: Shilajit + Gold Bhasma,true,KAP_GOLD,"""/image/Ayurvedic/kapiva_gold_20g.jpg""","""/image/Ayurvedic/kapiva_gold_20g1.jpg""","""/image/Ayurvedic/kapiva_gold_20g2.jpg""","""/image/Ayurvedic/kapiva_gold_20g3.jpg""",[]
228,Kapiva Ashwagandha Gold Capsul,Kapiva,Ayurvedic Products,Natural,60N,"[""60N""]",449,562,20,4.5,4800,Ashwagandha for stress relief,"[""Stress relief"", ""Energy boost"", ""Hormonal balance""]",Per Capsule: Ashwagandha 500mg,true,KAP_ASHW_GOLD,"""/image/Ayurvedic/kapiva_aswagandha_60n.jpg""","""/image/Ayurvedic/kapiva_aswagandha_60n1.jpg""","""/image/Ayurvedic/kapiva_aswagandha_60n2.jpg""","""/image/Ayurvedic/kapiva_aswagandha_60n3.jpg""",[]
901,Kapiva KSM-66 Ashwagandha,Kapiva,Ayurvedic Products,Unflavoured,60N,"[""60N""]",649,1099,41,4.5,42000,"Clinically studied KSM-66® Ashwagandha for stress, strength and vitality","[ ""Helps reduce stress & anxiety"", ""Supports muscle strength & recovery"", ""Improves stamina, focus & overall vitality"", ""Clinically researched KSM-66® extract"" ]",Per serving (1 capsule): 600mg KSM-66® Ashwagandha root extract,true,KAPIVA_KSM66_ASHWAGANDHA_60N,"""/image/Ayurveda/kapiva_ksm66_ashwagandha_60n.jpg""",,,,[]
902,Kapiva Shilajit Gummies,Kapiva,Ayurvedic Products,Unflavoured,60N,"[""60N""]",949,1030,8,4.3,18500,"Tasty shilajit gummies for energy, stamina and performance","[ ""Boosts daily energy & endurance"", ""Supports strength and physical performance"", ""Easy-to-consume gummy format"", ""Made with purified Himalayan Shilajit"" ]","Per serving (2 gummies): Shilajit extract, essential minerals, natural fruit pectin",true,KAPIVA_SHILAJIT_GUMMIES_60N,"""/image/Ayurveda/kapiva_shilajit_gummies_60n.jpg""",,,,[]
903,Muscletech Test HD Elite,Muscletech,Ayurvedic Products,Unflavoured,60N,"[""60N""]",1299,1779,27,4.4,9600,"Advanced herbal formula to support testosterone, strength and stamina","[ ""Supports healthy testosterone levels"", ""Improves muscle strength & stamina"", ""Enhances energy & male vitality"", ""Ayurvedic blend with clinically backed herbs"" ]","Per serving (1 capsule): Ashwagandha, Safed Musli, Gokshura, Shilajit & herbal extracts",true,KAPIVA_TEST_HD_ELITE_60N,"""/image/Ayurveda/kapiva_test_hd_elite_60n.jpg""",,,,[]
230,Max Protein Bar,Max Protein,Protein Bars & Snacks,Choco Berry,10GM/Each,"[""10GM/Each"", ""20GM/Each""]",450,480,6,4.4,3200,Protein bar for on-the-go nutrition,"[""10g protein"", ""Low sugar"", ""Convenient""]","Per Bar: Protein 10g, Carbs 12g",true,MAX_B_10G,"""/image/Protien_bar_and_Snacks/max/choco_berry_10g.jpg""","""/image/Protien_bar_and_Snacks/max/choco_berry_10g1.webp""","""/image/Protien_bar_and_Snacks/max/choco_berry_10g2.webp""","""/image/Protien_bar_and_Snacks/max/choco_berry_10g3.webp""",[]
231,Max Protein Bar,Max Protein,Protein Bars & Snacks,Choco Almond,10GM/Each,"[""10GM/Each"", ""20GM/Each""]",450,480,6,4.4,2900,Protein bar for on-the-go nutrition,"[""10g protein"", ""Low sugar"", ""Convenient""]","Per Bar: Protein 10g, Carbs 12g",true,MAX_B_10G,"""/image/Protien_bar_and_Snacks/max/choco_almond_10g.webp""","""/image/Protien_bar_and_Snacks/max/choco_almond_10g1.webp""","""/image/Protien_bar_and_Snacks/max/choco_almond_10g2.avif""","""/image/Protien_bar_and_Snacks/max/choco_almond_10g3.webp""",[]
232,Max Protein Bar,Max Protein,Protein Bars & Snacks,Date Almond,10GM/Each,"[""10GM/Each"", ""20GM/Each""]",450,480,6,4.3,2800,Max protein bar with date and almond for on-the-go nutrition,"[""Quick protein snack"", ""Natural ingredients"", ""Energy boost""]","Per Bar: 5g Protein, Low Sugar",true,MAX_B_10G,"""/image/Protien_bar_and_Snacks/max/choco_date_almond_10g.jpg""","""/image/Protien_bar_and_Snacks/max/choco_date_almond_10g1.webp""","""/image/Protien_bar_and_Snacks/max/choco_date_almond_10g2.webp""","""/image/Protien_bar_and_Snacks/max/choco_date_almond_10g3.webp""",[]
233,Max Protein Bar,Max Protein,Protein Bars & Snacks,Choco Berry,20GM/Each,"[""10GM/Each"", ""20GM/Each""]",800,840,5,4.3,2600,Max protein bar with chocolate and berry for on-the-go nutrition,"[""Quick protein snack"", ""Natural ingredients"", ""Energy boost""]","Per Bar: 10g Protein, Low Sugar",true,MAX_B_20G,"""/image/Protien_bar_and_Snacks/max/choco_berry_20g.webp""","""/image/Protien_bar_and_Snacks/max/choco_berry_20g.webp""","""/image/Protien_bar_and_Snacks/max/choco_berry_20g.webp""","""/image/Protien_bar_and_Snacks/max/choco_berry_20g.webp""",[]
234,Max Protein Bar,Max Protein,Protein Bars & Snacks,Choco Almond,20GM/Each,"[""10GM/Each"", ""20GM/Each""]",800,840,5,4.3,2800,Max protein bar with chocolate and almond for on-the-go nutrition,"[""Quick protein snack"", ""Natural ingredients"", ""Energy boost""]","Per Bar: 10g Protein, Low Sugar",true,MAX_B_20G,"""/image/Protien_bar_and_Snacks/max/choco_almond_20g.webp""","""/image/Protien_bar_and_Snacks/max/choco_almond_20g1.webp""","""/image/Protien_bar_and_Snacks/max/choco_almond_20g2.webp""","""/image/Protien_bar_and_Snacks/max/choco_almond_20g3.webp""",[]
235,Max Protein Bar,Max Protein,Protein Bars & Snacks,Date Almond,20GM/Each,"[""10GM/Each"", ""20GM/Each""]",800,840,5,4.3,2800,Max protein bar with date and almond for on-the-go nutrition,"[""Quick protein snack"", ""Natural ingredients"", ""Energy boost""]","Per Bar: 10g Protein, Low Sugar",true,MAX_B_20G,"""/image/Protien_bar_and_Snacks/max/Date_almond_20g.webp""","""/image/Protien_bar_and_Snacks/max/Date_almond_20g1.webp""","""/image/Protien_bar_and_Snacks/max/Date_almond_20g2.webp""","""/image/Protien_bar_and_Snacks/max/Date_almond_20g3.webp""",[]
236,Avvatar Wafer,Avvatar,Protein Bars & Snacks,Chocolate,10GM/Each,"[""10GM/Each""]",600,640,6,4.2,1800,Avvatar protein wafer with chocolate coffee flavor,"[""Crispy wafer"", ""Protein snack"", ""Great taste""]","Per Wafer: 4g Protein, Light & Crispy",true,AVV_WAF,"""/image/Protien_bar_and_Snacks/Avtar/Choklet_coffe_10g.jpg""","""/image/Protien_bar_and_Snacks/Avtar/Choklet_coffe_10g1.jpg""","""/image/Protien_bar_and_Snacks/Avtar/Choklet_coffe_10g2.jpg""","""/image/Protien_bar_and_Snacks/Avtar/Choklet_coffe_10g3.jpg""",[]
512,Avvatar Wafer,Avvatar,Protein Bars & Snacks,Coffee,10GM/Each,"[""10GM/Each""]",600,640,6,4.2,1800,Avvatar protein wafer with chocolate coffee flavor,"[""Crispy wafer"", ""Protein snack"", ""Great taste""]","Per Wafer: 4g Protein, Light & Crispy",true,AVV_WAF,"""/image/Protien_bar_and_Snacks/Avtar/Choklet_coffe_10g.jpg""","""/image/Protien_bar_and_Snacks/Avtar/Choklet_coffe_10g1.jpg""","""/image/Protien_bar_and_Snacks/Avtar/Choklet_coffe_10g2.jpg""","""/image/Protien_bar_and_Snacks/Avtar/Choklet_coffe_10g3.jpg""",[]
237,MB Protein Bar,Muscleblaze,Protein Bars & Snacks,Choco Almond,10GM/Each,"[""10GM/Each"", ""20GM/Each""]",399,450,11,4.4,2200,MB protein bar with chocolate and almond,"[""High protein"", ""Convenient snack"", ""Delicious taste""]","Per Bar: 5g Protein, No Trans Fat",true,MB_BAR_10,"""/image/Protien_bar_and_Snacks/MB/Choco_Almond_10g.jpg""","""/image/Protien_bar_and_Snacks/MB/Choco_Almond_10g1.jpg""","""/image/Protien_bar_and_Snacks/MB/Choco_Almond_10g2.jpg""","""/image/Protien_bar_and_Snacks/MB/Choco_Almond_10g3.jpg""",[]
238,MB Protein Bar,Muscleblaze,Protein Bars & Snacks,Choco Almond,20GM/Each,"[""10GM/Each"", ""20GM/Each""]",699,780,10,4.4,2200,MB protein bar with chocolate and almond,"[""High protein"", ""Convenient snack"", ""Delicious taste""]","Per Bar: 10g Protein, No Trans Fat",true,MB_BAR_20,"""/image/Protien_bar_and_Snacks/MB/Choco_Almond_10g.jpg""","""/image/Protien_bar_and_Snacks/MB/Choco_Almond_10g1.jpg""","""/image/Protien_bar_and_Snacks/MB/Choco_Almond_10g2.jpg""","""/image/Protien_bar_and_Snacks/MB/Choco_Almond_10g3.jpg""",[]
243,Gym Bag,MB,Accessories,Average Quality,Standard,"[""Standard""]",599,999,40,4.3,2100,Gym bag for your workout essentials,"[""Spacious"", ""Durable"", ""Multiple pockets""]",N/A,true,BAG,"""/image/Accessories/mb_gymbag.jpg""","""/image/Accessories/mb_gymbag.jpg""","""/image/Accessories/mb_gymbag.jpg""","""/image/Accessories/mb_gymbag.jpg""",[]
244,Gym Bag,MB,Accessories,Good Quality,Standard,"[""Standard""]",499,799,38,4.5,2800,Premium gym bag with extra features,"[""Premium quality"", ""Water resistant"", ""Shoe compartment""]",N/A,true,BAG_P,"""/image/Accessories/mb_gymbag.jpg""","""/image/Accessories/mb_gymbag.jpg""","""/image/Accessories/mb_gymbag.jpg""","""/image/Accessories/mb_gymbag.jpg""",[]
1001,MB Shaker,MuscleBlaze,Accessories,Plastic,plastic,"[""Plastic""]",199,399,50,4.4,35000,Leak-proof plastic shaker for protein shakes and supplements,"[ ""Leak-proof design"", ""Easy mixing with blender ball"", ""Lightweight & travel friendly"", ""BPA-free plastic"" ]",Not applicable,true,MB_SHAKER,"""/image/Accessories/mb_shaker.webp""",,,,[]
1002,GNC Shaker,GNC,Accessories,Plastic,Plastic,"[""Plastic""]",199,399,50,4.5,28000,Durable protein shaker designed for smooth mixing,"[ ""Strong & durable build"", ""Smooth mixing for protein powders"", ""Odour resistant material"", ""Easy to clean"" ]",Not applicable,true,GNC_SHAKER,"""/image/Accessories/gnc_shaker.jpeg""",,,,[]
1003,MB Gallon,MuscleBlaze,Accessories,Plastic,Plastic,"[""Plastic""]",299,799,63,4.6,19000,Large capacity water gallon for gym and outdoor workouts,"[ ""Large water storage capacity"", ""Helps track daily hydration"", ""Strong handle for grip"", ""BPA-free & reusable"" ]",Not applicable,true,MB_GALLON,"""/image/Accessories/mb_gallon.webp""",,,,[]
1004,Wrist Band,Generic,Accessories,Elastic Fabric,Elastic Fabric,"[""Elastic Fabric""]",149,399,63,4.3,8500,Supportive wrist band for gym training and weight lifting,"[ ""Provides wrist support"", ""Reduces injury risk"", ""Comfortable & stretchable fabric"", ""Ideal for weight training"" ]",Not applicable,true,WRIST_BAND,"""/image/Accessories/wrist_band.jpg""",,,,[]
1005,Hand Gloves,Generic,Accessories,Gym Gloves,Synthetic Leather & Fabric,"[""Synthetic Leather & Fabric""]",249,599,58,4.4,12400,Gym gloves for better grip and palm protection,"[ ""Improves grip on weights"", ""Prevents calluses & blisters"", ""Breathable fabric"", ""Adjustable wrist strap"" ]",Not applicable,true,HAND_GLOVES,"""/image/Accessories/gloves.avif""",,,,[]
1006,Knee Cap,Generic,Accessories,Elastic Support,Elastic Fabric,"[ ""Elastic Fabric""]",199,499,60,4.5,9600,Elastic knee cap for joint support during workouts,"[ ""Provides knee stability"", ""Reduces strain during squats & running"", ""Comfortable compression fit"", ""Suitable for gym & sports"" ]",Not applicable,true,KNEE_CAP,"""/image/Accessories/knee_cap.webp""",,,,[]
